"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S830","2019-08-27 08:00:00","288.000","82.000","1.300","27.700","0.850","981.300","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","24.600",""
"C0S920","2019-08-27 08:00:00","98.000","148.000","1.500","27.800","0.830","995.900","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","24.900",""
"C0V640","2019-08-27 08:00:00","35.000","6.000","3.200","29.700","0.790","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","26.500",""
"C0AH80","2019-08-27 08:00:00","68.000","12.000","2.100","29.900","0.710","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","24.100",""
"C0K250","2019-08-27 08:00:00","12.000","25.000","1.100","29.100","0.870","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","25.100",""
"C0I410","2019-08-27 08:00:00","180.000","96.000","0.800","29.400","0.620","989.200","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","24.200",""
"C0M410","2019-08-27 08:00:00","245.000","201.000","0.700","26.700","0.890","978.700","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","23.100",""
"C0F9Z0","2019-08-27 08:00:00","3193.000","129.000","1.800","13.100","0.410","699.900","-99.000","0.000","-99.000","-99.000","-99.000","13.100","","9.300",""
"C0G810","2019-08-27 08:00:00","26.000","15.000","0.800","29.400","0.850","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","27.200",""
"C0U650","2019-08-27 08:00:00","442.000","105.000","1.200","26.700","0.840","962.700","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","23.500",""
"C0D660","2019-08-27 08:00:00","65.000","93.000","0.300","28.900","0.740","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","25.600",""
"C0E540","2019-08-27 08:00:00","32.000","57.000","0.600","27.700","0.920","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","25.300",""
"C0W170","2019-08-27 08:00:00","42.000","129.000","1.000","29.200","0.860","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","26.600",""
"C0Z150","2019-08-27 08:00:00","27.000","199.000","1.600","27.300","0.880","1009.400","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","25.000",""
"C0S840","2019-08-27 08:00:00","22.000","52.000","3.200","29.000","0.830","1010.300","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","26.300",""
"C0H9A0","2019-08-27 08:00:00","1595.000","124.000","0.900","22.900","0.570","846.000","-99.000","0.000","-99.000","-99.000","-99.000","23.100","","15.000",""
"C0Z300","2019-08-27 08:00:00","182.000","3.000","1.400","26.000","0.990","993.000","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","23.300",""
"C0G730","2019-08-27 08:00:00","27.000","1.000","1.900","28.300","0.940","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","26.100",""
"C0V730","2019-08-27 08:00:00","33.000","48.000","1.500","29.500","0.850","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","26.600",""
"C0SA00","2019-08-27 08:00:00","466.000","100.000","3.000","24.000","0.980","959.600","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","22.500",""
"C0T790","2019-08-27 09:00:00","2830.000","130.000","3.600","17.300","0.440","730.600","-99.000","0.000","-99.000","-99.000","-99.000","17.300","","8.700",""
"C0M830","2019-08-27 09:00:00","540.000","129.000","0.400","27.400","0.750","951.100","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","21.100",""
"C0V750","2019-08-27 09:00:00","50.000","38.000","2.200","31.000","0.920","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.700",""
"C0K530","2019-08-27 09:00:00","12.000","318.000","3.600","28.500","0.950","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","26.600",""
"C0G850","2019-08-27 09:00:00","62.000","334.000","2.100","31.600","0.740","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.700",""
"C0M780","2019-08-27 09:00:00","30.000","55.000","1.400","30.200","0.750","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.000",""
"C0V360","2019-08-27 09:00:00","94.000","345.000","1.000","30.800","0.710","999.000","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","23.400",""
"C0K510","2019-08-27 09:00:00","10.000","18.000","1.300","30.700","0.760","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.500",""
"C0R380","2019-08-27 09:00:00","2.000","249.000","0.800","30.600","-99.000","1009.600","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","24.000",""
"C0D650","2019-08-27 09:00:00","97.000","333.000","1.600","28.200","0.820","999.300","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","26.000",""
"C0V630","2019-08-27 09:00:00","19.000","327.000","1.800","29.500","0.760","1009.900","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","26.700",""
"C0U910","2019-08-27 09:00:00","17.000","70.000","1.400","28.900","0.750","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","26.000",""
"C0U600","2019-08-27 09:00:00","10.000","83.000","0.900","29.900","0.770","1009.800","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","25.900",""
"C0G820","2019-08-27 09:00:00","29.000","16.000","0.900","30.100","0.800","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.400",""
"C0R590","2019-08-27 09:00:00","72.000","138.000","1.900","29.400","0.790","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","25.400",""
"C0A9E0","2019-08-27 09:00:00","26.000","149.000","1.300","32.400","0.570","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.900",""
"C0R480","2019-08-27 09:00:00","57.000","354.000","0.400","29.700","0.700","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","25.300",""
"C0X300","2019-08-27 09:00:00","70.000","38.000","0.800","29.000","0.780","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","25.000",""
"C0U970","2019-08-27 09:00:00","7.000","81.000","1.400","29.100","0.770","1011.200","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","26.700",""
"C0M750","2019-08-27 09:00:00","10.000","355.000","1.000","29.600","0.820","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","26.600",""
"C0I110","2019-08-27 09:00:00","161.000","247.000","0.500","28.900","0.990","992.300","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","24.200",""
"C0V370","2019-08-27 09:00:00","74.000","47.000","0.700","30.200","0.780","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","24.400",""
"C0C690","2019-08-27 09:00:00","242.000","105.000","0.800","29.700","0.580","983.200","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","23.900",""
"C0A540","2019-08-27 09:00:00","401.000","115.000","1.300","26.100","0.860","964.600","-99.000","0.000","7.100","123.000","","26.200","","24.500",""
"C0H950","2019-08-27 09:00:00","192.000","326.000","1.000","27.900","0.840","989.000","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","23.300",""
"C0R360","2019-08-27 09:00:00","20.000","60.000","3.100","29.600","-99.000","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","27.100",""
"C0O960","2019-08-27 09:00:00","112.000","6.000","0.900","28.600","0.820","997.100","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","25.000",""
"C0AH10","2019-08-27 09:00:00","30.000","103.000","1.200","31.700","0.630","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.400",""
"C0R680","2019-08-27 09:00:00","13.000","71.000","8.400","29.600","-99.000","1008.400","-99.000","-99.000","-99.000","-99.000","-99.000","29.600","","27.800",""
"C0X210","2019-08-27 09:00:00","38.000","353.000","2.000","29.300","0.790","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","26.000",""
"C0D430","2019-08-27 09:00:00","87.000","0.000","0.000","30.000","0.770","999.100","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","24.200",""
"C0AD30","2019-08-27 09:00:00","20.000","113.000","0.800","32.100","0.580","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","28.000",""
"C0R240","2019-08-27 09:00:00","87.000","218.000","0.600","29.300","0.740","999.700","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","24.000",""
"C0AI30","2019-08-27 09:00:00","26.000","130.000","2.900","31.600","0.650","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.400",""
"C0U960","2019-08-27 09:00:00","1885.000","212.000","0.900","22.300","0.540","816.000","-99.000","0.000","-99.000","-99.000","-99.000","22.300","","13.200",""
"C0T9E0","2019-08-27 09:00:00","415.000","0.000","0.000","26.000","0.920","967.000","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","23.200",""
"C0D550","2019-08-27 09:00:00","1956.000","0.000","0.000","24.400","0.630","812.300","-99.000","0.500","-99.000","-99.000","-99.000","24.400","","15.100",""
"C0C630","2019-08-27 09:00:00","209.000","285.000","0.700","28.600","0.690","986.600","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","24.600",""
"C0G730","2019-08-27 09:00:00","27.000","2.000","2.300","28.900","0.920","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","26.100",""
"C0V730","2019-08-27 09:00:00","33.000","46.000","1.900","30.700","0.790","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.600",""
"C0SA00","2019-08-27 09:00:00","466.000","103.000","2.200","25.900","0.930","959.400","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","22.500",""
"C0S900","2019-08-27 09:00:00","27.000","3.000","1.600","-99.000","0.730","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C480","2019-08-27 09:00:00","105.000","111.000","0.500","31.300","0.660","997.900","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.800",""
"C0V720","2019-08-27 09:00:00","15.000","12.000","1.000","31.800","0.700","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","27.200",""
"C0UA60","2019-08-27 09:00:00","566.000","176.000","3.500","25.800","0.900","948.600","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","22.000",""
"C0A980","2019-08-27 09:00:00","11.000","132.000","1.500","32.600","0.550","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.200",""
"C0C670","2019-08-27 09:00:00","250.000","340.000","0.600","28.200","0.720","982.400","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","23.700",""
"C0K550","2019-08-27 09:00:00","15.000","342.000","1.300","29.300","0.840","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","26.100",""
"C0R350","2019-08-27 09:00:00","35.000","52.000","4.600","29.900","-99.000","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","26.800",""
"C0T9F0","2019-08-27 09:00:00","251.000","115.000","0.400","29.100","0.840","983.900","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","23.100",""
"C0D390","2019-08-27 09:00:00","146.000","0.000","0.000","26.800","0.920","992.100","-99.000","0.500","-99.000","-99.000","-99.000","27.300","","23.600",""
"C0E430","2019-08-27 09:00:00","258.000","139.000","0.500","26.300","0.930","984.500","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","23.200",""
"CM0010","2019-08-27 09:00:00","68.000","0.000","0.000","31.300","-99.000","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.300",""
"C0K500","2019-08-27 09:00:00","12.000","341.000","1.200","29.400","0.830","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","26.200",""
"C0X260","2019-08-27 09:00:00","39.000","351.000","2.100","29.100","0.830","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","26.000",""
"C0ACA0","2019-08-27 09:00:00","25.000","75.000","0.300","32.300","0.590","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.500",""
"C0X180","2019-08-27 09:00:00","62.000","358.000","0.900","29.700","0.800","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.300",""
"C0F930","2019-08-27 09:00:00","100.000","329.000","1.100","29.800","0.970","998.500","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","26.400",""
"C0I010","2019-08-27 09:00:00","1562.000","103.000","2.800","24.800","0.520","848.400","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","16.900",""
"C0R190","2019-08-27 09:00:00","32.000","0.000","0.200","30.600","0.720","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","24.600",""
"C0E420","2019-08-27 09:00:00","19.000","337.000","1.700","29.000","0.780","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","25.700",""
"C0W160","2019-08-27 09:00:00","49.000","300.000","2.100","28.300","0.900","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","26.500",""
"C0I460","2019-08-27 09:00:00","110.000","73.000","1.700","29.600","0.730","997.500","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","25.400",""
"C0A9F0","2019-08-27 09:00:00","35.000","91.000","1.400","32.000","0.620","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.200",""
"C0F9A0","2019-08-27 09:00:00","425.000","16.000","0.700","29.400","0.680","962.600","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","23.100",""
"C0O950","2019-08-27 09:00:00","4.000","335.000","2.400","30.100","0.790","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.800",""
"C0M760","2019-08-27 09:00:00","40.000","12.000","1.100","29.000","0.830","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","25.600",""
"C0AH70","2019-08-27 09:00:00","34.000","86.000","2.900","32.000","0.520","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.600",""
"C0V250","2019-08-27 09:00:00","298.000","292.000","0.400","29.900","0.640","977.100","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","22.000",""
"C0U980","2019-08-27 09:00:00","573.000","149.000","4.600","24.200","1.000","948.900","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.100",""
"C0S740","2019-08-27 09:00:00","289.000","33.000","1.000","28.100","0.740","980.400","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","22.400",""
"C0A940","2019-08-27 09:00:00","49.000","129.000","0.300","31.500","0.730","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","24.800",""
"C0A920","2019-08-27 09:00:00","196.000","112.000","2.200","30.700","0.910","987.400","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","24.700",""
"C0T870","2019-08-27 09:00:00","135.000","0.000","0.100","27.800","0.820","996.800","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","22.100",""
"C0O930","2019-08-27 09:00:00","69.000","317.000","0.600","29.300","0.830","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","22.800",""
"C0C460","2019-08-27 09:00:00","482.000","0.000","0.000","25.200","0.740","957.600","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","21.700",""
"C0E520","2019-08-27 09:00:00","320.000","37.000","0.900","29.600","0.790","974.700","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","22.500",""
"C0T9D0","2019-08-27 09:00:00","7.000","147.000","1.100","30.400","-99.000","1011.800","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.300",""
"C0I390","2019-08-27 09:00:00","1184.000","98.000","1.500","22.700","0.620","885.200","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","15.700",""
"C0B020","2019-08-27 09:00:00","86.000","103.000","4.200","31.000","0.970","998.900","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","27.600",""
"CM0170","2019-08-27 09:00:00","106.000","153.000","0.500","29.700","0.620","998.600","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","24.000",""
"C0F860","2019-08-27 09:00:00","2215.000","42.000","0.700","23.200","0.300","783.600","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","11.700",""
"C0U890","2019-08-27 09:00:00","116.000","48.000","1.200","29.400","0.850","999.200","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","25.100",""
"C0G800","2019-08-27 09:00:00","15.000","4.000","2.800","29.900","0.790","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.600",""
"C0F850","2019-08-27 09:00:00","379.000","306.000","1.400","27.500","0.680","966.800","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","22.500",""
"C0AH50","2019-08-27 09:00:00","275.000","126.000","1.200","29.000","0.930","979.300","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","25.500",""
"C0Z160","2019-08-27 09:00:00","124.000","141.000","0.800","29.300","0.660","999.100","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","18.900",""
"C0R540","2019-08-27 09:00:00","17.000","238.000","1.100","30.800","0.700","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.900",""
"C0K480","2019-08-27 09:00:00","56.000","12.000","2.300","29.100","0.800","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","25.900",""
